,rr,Feed,x_Feed,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,__filter_mask_train,__filter_mask_inference,x0_lower,x0_upper,head_target,x31_upper,rr_lower,rr_upper,rr_delta_lower,rr_delta_upper
2025-07-18 10:45:00,2.5510593673986586,1.0,0.4234219999952427,0.8005588887929194,0.7150670413954768,0.6392228605367313,0.5758886500197011,0.5256278454245018,0.48734057296027233,0.45908564458320955,0.43873270833104744,0.4243410341988763,0.41431376946339227,0.4074164009720089,0.40273175233327363,0.39959541849053404,0.3975332869681292,0.39620957744581675,0.39538711722526476,0.3948986725223637,0.3798835321275712,0.3619893113591223,0.3410696732109088,0.317150106949959,0.2904821228007725,0.26157304586122293,0.23117341011898151,0.20021295182501356,0.16969302163455163,0.14056013130518685,0.11359348731489054,0.08933340482562219,0.06806124405255233,0.04982425309141455,0.034488143032335876,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:46:00,2.5385586962359787,1.0,0.4244068079347426,0.8006037098554257,0.7150799469025927,0.63928436863182,0.5760472409345778,0.5259014427719539,0.48772603894286953,0.45956938715154116,0.43929858374211933,0.42497485092977566,0.4150051961907028,0.4081593029082923,0.40352368644074,0.40043668601417093,0.39842576153657594,0.39715546496269516,0.39638785480438504,0.39595416415706786,0.3809837226622807,0.3631299308502821,0.3422429671010165,0.3183433919130703,0.29167697186610264,0.2627456585729159,0.23229644157321577,0.20125861470785494,0.1706366682748846,0.14138332786785235,0.1142857727110508,0.08989241887562452,0.06849150808627803,0.05013518457261364,0.03469193246376118,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:47:00,2.526428038641285,1.0,0.42463545723035484,0.800545576871914,0.71497481999148,0.6392286918465111,0.5761033670705168,0.5260968498927426,0.48806260559223025,0.4600349815724657,0.4398762044226523,0.4256480780261329,0.4157606195816681,0.40898705371426186,0.40441699543281273,0.4013910529566484,0.3994380588800689,0.39822314194509273,0.3975083353323796,0.39712448274885004,0.3822320003951033,0.3644524144868901,0.3436302524561269,0.31977879483185667,0.2931357231255387,0.26419554482643176,0.23370025230352146,0.2025781746874068,0.1718375440764937,0.14243898484083356,0.11518008567285716,0.09062009486504408,0.06905668028507307,0.050548912100188484,0.03496941487643161,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:48:00,2.5152839019842417,1.0,0.4239716322033571,0.8004348879310162,0.7148217494993194,0.6391359342093414,0.5761385135384004,0.5262903386877033,0.48841661716972307,0.4605351030664676,0.44050066262372645,0.4263731018124135,0.41656264776428004,0.4098431509276533,0.40530473416063917,0.40228872642747376,0.40032565277239524,0.399083947513203,0.398330705211726,0.39790303445836017,0.3832066311475121,0.36561815576876544,0.34496933476815606,0.3212600695109163,0.2947157092284514,0.26582110455615693,0.2353130341362846,0.204120507085543,0.17325843848464345,0.1436992368002441,0.11625504742940591,0.09149988553561612,0.06974412738214672,0.0510562029314304,0.035314436474087336,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:49:00,2.5059538001951687,1.0,0.42301128135159,0.8003333980465835,0.71470047859639,0.6390881236166395,0.5762230971673621,0.5265299197048693,0.4888058728903326,0.4610518382623844,0.44111461880546327,0.4270512041693437,0.41727141050095745,0.4105495607848421,0.4059768033820017,0.4028965342031958,0.40084315805771686,0.39949136936030505,0.39861675538989805,0.3980661618517455,0.38366181687743656,0.3663678534202381,0.3459982927364198,0.32253435696496285,0.2961835368762418,0.26741612554465904,0.2369600973590589,0.20574318614048057,0.1747872674260725,0.1450785753309509,0.11744727924149086,0.09248615989579799,0.07052217507352869,0.05163631246753171,0.035714930327489965,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:50:00,2.4978931859152507,1.0,0.42214439818357274,0.8002699177272377,0.7146302844268045,0.6390880211087477,0.5763370423767826,0.5267684614295052,0.48915472503954327,0.46148250820337916,0.44159286513007834,0.4275423111304255,0.41774295380118065,0.4109727208053318,0.40632706928978535,0.40315429366568034,0.4009943469393289,0.3995280890178837,0.3985376134688479,0.3978760342496512,0.3837591629836097,0.3667680734833893,0.3467012661353327,0.3235210422109622,0.29741430743353275,0.2688318743210836,0.23848679794026675,0.20729963949862815,0.17629464677174228,0.14646945305615866,0.11867200578038972,0.09351536599047035,0.07134555293503637,0.05225885541843488,0.03615210914924944,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:51:00,2.491619635632262,1.0,0.42107664457857796,0.8002404462497165,0.7145967155765444,0.639104174010048,0.5764299956900354,0.5269394433833079,0.4893868088294418,0.4617495217399094,0.4418663437056161,0.4277958222790852,0.41795434695970407,0.41112506717900393,0.40640884642441427,0.40315911630366763,0.4009203979096015,0.3993773110745602,0.3983148009354808,0.39758785183013157,0.3837069823052912,0.36697532190652815,0.3471803858056943,0.32426861671666596,0.29840733423752874,0.270026550964781,0.23982099906980928,0.20869934598438586,0.17768319056918558,0.14777722933583143,0.11984424153633648,0.09451619656168986,0.07215817077846587,0.052882655599223165,0.036598284120244726,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:52:00,2.4872924279898165,1.0,0.4196878390142277,0.8002217696552829,0.7145677544205808,0.6390979118727896,0.5764612842788471,0.5270062616589151,0.48947582025352465,0.4618421475207546,0.441943276893775,0.4278395957135224,0.41795039769986014,0.4110619092319503,0.40627786380302416,0.4029543227363707,0.40063832919462006,0.399017083887026,0.3978781677804541,0.3970791441845792,0.38342675345782345,0.3669471307153248,0.3474177805047128,0.32477102543400155,0.29915659931938476,0.27098543125866426,0.24093476490169358,0.2099009407527513,0.17890118700016164,0.14894480231372362,0.12090675331342775,0.09543573709768295,0.07291448570212024,0.0534710987165879,0.03702607868727271,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:53:00,2.4851773802308017,1.0,0.4183405205624431,0.8001976418616753,0.7145281913984805,0.6390572133706242,0.576424335205203,0.5269692349695909,0.4894289976929072,0.46177296958115815,0.4418385776543966,0.4276868306257555,0.4177381139307357,0.41077982833175475,0.4059169153167074,0.40250687203919855,0.40009869354048694,0.39838224966659047,0.39714845365956963,0.3962584964334975,0.3828340954116119,0.36660634591687713,0.3473432452650457,0.3249640421768519,0.2996023779863141,0.2716516498804138,0.24177272295979232,0.21084983425362275,0.17989505141269246,0.1499205650094684,0.12181138007900076,0.09623080258188366,0.07357753052387825,0.05399420950022432,0.0374127561133059,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:54:00,2.485435682075549,1.0,0.417167448023173,0.800164668163874,0.7144771266668611,0.6389834138821185,0.5763219213283259,0.5268312867403312,0.4892479168652726,0.4615409402608429,0.44154805306912787,0.42733099737713026,0.41731130689432105,0.41027787681638167,0.4053373970130838,0.4018492457163873,0.3993642844797007,0.3975740793121152,0.39627093195931157,0.3953170240121644,0.382067836224319,0.36604190147180693,0.3470012887470781,0.32485537499041567,0.29972418873586665,0.27198504780175986,0.24228267483045696,0.21148816220140276,0.18060621426555093,0.1506489062066706,0.12250796625023455,0.09685821342005327,0.07411183159920669,0.054424331660476964,0.037738149539445126,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:55:00,2.4886585925081945,1.0,0.416163989728691,0.8001320423985788,0.7144306981404194,0.6388952730333229,0.5761727927975846,0.5266104652767346,0.48895093622552555,0.4611669827184375,0.4410981602920641,0.42680722422983525,0.41671652375468804,0.40961585364967507,0.40461287987615663,0.4010678482967172,0.3985321327429056,0.39669726316211157,0.3953549088362037,0.39436616010620523,0.3812288641064551,0.3653404448630522,0.3464606641220195,0.3244930037423617,0.299547818650042,0.27198971882218875,0.24244951373526302,0.2117857431828263,0.18099450843118214,0.15108491107788186,0.12295151936158114,0.09727652755581852,0.07448190486433277,0.054733199117123384,0.037981544710003354,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:56:00,2.494632614123733,1.0,0.415405661270404,0.8001097198178024,0.7144020600530581,0.6388105171019656,0.5760003481989457,0.5263367580621531,0.48857540038748815,0.460696336829714,0.440542165718391,0.42617631778747006,0.41602083084701535,0.4088649326751757,0.40381570012747237,0.40023270790062154,0.39766640782164997,0.3958070217762359,0.3944445324969055,0.3934381384764223,0.38035701159658847,0.36454645798030816,0.3457666166999081,0.3239186691091484,0.29910755446229564,0.27168955893882607,0.2422852960582722,0.21174302236321627,0.18105046573725175,0.15121188841917013,0.12312118727133405,0.09746359646467037,0.07466658302910055,0.054902147520485715,0.03812756681226251,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:57:00,2.5020553032156965,1.0,0.41514707454373045,0.8000944577547028,0.7143819388765082,0.6387235949913744,0.5758088479659554,0.5260267128974324,0.4881499714462683,0.4601680838467954,0.43992724276653455,0.4254911741356762,0.4152808022101705,0.40808387502336907,0.40300598917500413,0.39940518767501015,0.3968301313567779,0.39496879185943307,0.3936084906231283,0.3926055434667785,0.37952246620970204,0.36372713803031587,0.34498276622191393,0.3231916866804042,0.29845753893657323,0.271132583319868,0.24183106286161513,0.2113934870737463,0.18079993565724606,0.15104844063800302,0.1230291471943572,0.09742621797770473,0.07466835973255241,0.05493030684946304,0.038172699410648145,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
2025-07-18 10:58:00,2.509738680405367,1.0,0.4154903275289589,0.8000725186906394,0.7143496010608841,0.6386173270393667,0.5755915041105605,0.525686959871241,0.4876949547032004,0.45961504028384537,0.43929726985746154,0.42480576602693454,0.4145604528573157,0.4073477610631737,0.402271912321456,0.39868926433123314,0.3961460017040948,0.39432652263060564,0.3930134847706378,0.3920580280413236,0.3788955894235903,0.3630338634322949,0.3442426396238267,0.3224295476068629,0.2977010961740329,0.2704095441036792,0.24116612372341686,0.21080570032042936,0.18030109147839404,0.15064268913868978,0.12271388047990447,0.09719385403969143,0.0745084731242462,0.05483159341336929,0.03812445052567505,,,0.8,0.87,0.8,0.07,1,7,-0.2,0.2
