episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/weights_norm,info/weights_std,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
2.6019392,nan,61,False,1941,,32,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.0510101318359375,1.9278547763824463,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.9278547763824463,1941,32,538.1776,0.08923219,5979.3477,0.033353098,32,1024,,
2.6019392,nan,58,False,1999,,33,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.050012826919555664,1.977867603302002,120616,DESKTOP-8TJQ7GE,127.0.0.1,1.977867603302002,1999,33,539.32367,0.08932702,12211.682,0.04763485,32,1056,,
2.123288,2.0,60,False,2059,,34,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.05101299285888672,2.0288805961608887,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.0288805961608887,2059,34,539.9219,0.08937644,6662.5825,0.035147667,32,1088,,
2.123288,nan,64,False,2123,,35,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.04701089859008789,2.0758914947509766,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.0758914947509766,2123,35,540.8195,0.08945068,9021.085,0.04087559,32,1120,,
2.123288,nan,61,False,2184,,36,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.05201292037963867,2.1279044151306152,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.1279044151306152,2184,36,541.72266,0.08952542,9669.657,0.042284317,32,1152,,
2.123288,nan,60,False,2244,,37,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-06,1759732746,0.05001211166381836,2.1779165267944336,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.1779165267944336,2244,37,542.4425,0.08958485,6585.6,0.034866564,32,1184,,
2.3363116,2.0,62,False,2306,,38,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.04901289939880371,2.2269294261932373,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.2269294261932373,2306,38,543.27997,0.08965414,8357.269,0.039251417,32,1216,,
2.327984,2.0,59,False,2365,,39,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.04940319061279297,2.2763326168060303,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.2763326168060303,2365,39,544.043,0.08971702,6901.187,0.03564101,32,1248,,
2.6155438,2.0,62,False,2427,,40,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.0490114688873291,2.3253440856933594,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.3253440856933594,2427,40,544.4972,0.08975445,6118.01,0.03353423,32,1280,,
2.700725,2.0,60,False,2487,,41,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.05001258850097656,2.375356674194336,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.375356674194336,2487,41,545.4023,0.08982903,9379.861,0.041504998,32,1312,,
2.700725,nan,60,False,2547,,42,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.04701089859008789,2.422367572784424,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.422367572784424,2547,42,546.12646,0.08988876,9672.748,0.042113032,32,1344,,
2.700725,nan,57,False,2604,,43,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.04801154136657715,2.470379114151001,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.470379114151001,2604,43,547.2664,0.08998264,13274.214,0.04930125,32,1376,,
2.700725,nan,59,False,2663,,44,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.047009944915771484,2.5173890590667725,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.5173890590667725,2663,44,547.84326,0.090030044,7070.3906,0.03594364,32,1408,5.8,40.0
2.5757148,1.0,61,False,2724,,45,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.05001211166381836,2.567401170730591,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.567401170730591,2724,45,548.82025,0.09011029,9335.443,0.04127997,32,1440,,
2.5757148,nan,62,False,2786,,46,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.048011064529418945,2.6154122352600098,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.6154122352600098,2786,46,549.95593,0.09020355,8847.814,0.04015161,32,1472,,
2.5757148,nan,61,False,2847,,47,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.0490114688873291,2.664423704147339,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.664423704147339,2847,47,550.67206,0.09026235,9760.28,0.042127654,32,1504,,
2.5757148,nan,60,False,2907,,48,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.05051398277282715,2.714937686920166,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.714937686920166,2907,48,551.3634,0.09031897,6408.579,0.034114122,32,1536,,
2.688842,2.0,61,False,2968,,49,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-07,1759732747,0.05001091957092285,2.764948606491089,120616,DESKTOP-8TJQ7GE,127.0.0.1,2.764948606491089,2968,49,552.1611,0.09038428,8039.104,0.038184293,32,1568,,
2.688842,nan,59,False,3027,,50,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.35608482360839844,3.1210334300994873,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.1210334300994873,3027,50,552.65967,0.090425104,7752.3315,0.03746996,32,1600,,
2.688842,nan,60,False,3087,,51,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.0490114688873291,3.1700448989868164,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.1700448989868164,3087,51,553.49115,0.09049321,7178.6787,0.036040712,32,1632,5.8,40.0
2.8333087,2.0,62,False,3149,,52,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.05001187324523926,3.2200567722320557,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.2200567722320557,3149,52,554.0159,0.090536065,5698.7935,0.032087516,32,1664,,
3.0071478,2.0,61,False,3210,,53,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.052010536193847656,3.2720673084259033,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.2720673084259033,3210,53,554.75836,0.09059676,7784.721,0.03748524,32,1696,,
3.0071478,nan,60,False,3270,,54,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.050011634826660156,3.3220789432525635,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.3220789432525635,3270,54,555.7235,0.09067561,10871.935,0.04426919,32,1728,,
2.649667,1.0,61,False,3331,,55,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.05001187324523926,3.3720908164978027,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.3720908164978027,3331,55,556.5423,0.090742305,8260.605,0.038554635,32,1760,,
2.649667,nan,60,False,3391,,56,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.050011634826660156,3.422102451324463,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.422102451324463,3391,56,557.1352,0.09079059,9579.811,0.04148865,32,1792,,
2.6834407,2.0,60,False,3451,,57,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.050011396408081055,3.472113847732544,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.472113847732544,3451,57,558.03394,0.09086379,9724.406,0.041778345,32,1824,,
2.337918,1.5,62,False,3513,,58,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.053012847900390625,3.5251266956329346,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.5251266956329346,3513,58,558.8024,0.090926245,7510.12,0.03668539,32,1856,,
2.337918,nan,61,False,3574,,59,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.05201220512390137,3.577138900756836,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.577138900756836,3574,59,559.45886,0.090979554,9764.329,0.04180152,32,1888,,
2.4911292,2.0,63,False,3637,,60,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.05201268196105957,3.6291515827178955,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.6291515827178955,3637,60,560.5662,0.09106952,9980.742,0.042237423,32,1920,,
2.0914912,2.0,62,False,3699,,61,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.050011396408081055,3.6791629791259766,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.6791629791259766,3699,61,561.4229,0.09113899,10381.971,0.04303547,32,1952,,
2.0674767,2.0,59,False,3758,,62,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.05201244354248047,3.731175422668457,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.731175422668457,3758,62,562.5042,0.09122674,9756.522,0.041687187,32,1984,,
2.2608745,2.0,60,False,3818,,63,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.051011085510253906,3.782186508178711,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.782186508178711,3818,63,563.5324,0.09131021,9308.227,0.04067903,32,2016,8.9,40.0
2.1076384,2.0,60,False,3878,,64,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.05001091957092285,3.832197427749634,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.832197427749634,3878,64,563.9253,0.091342136,4530.4395,0.02835377,32,2048,,
1.9750042,2.0,61,False,3939,,65,22fc2_00000,2bc567a671d14ee0914983e508a0ad14,2025-10-06_09-39-08,1759732748,0.05101180076599121,3.883209228515625,120616,DESKTOP-8TJQ7GE,127.0.0.1,3.883209228515625,3939,65,564.62555,0.091398954,8046.443,0.037773848,32,2080,,
